,c_nf_per_km,r_ohm_per_km,x_ohm_per_km
874,0.0,1.738044,10.34308
875,0.0,0.60016,3.872
876,0.0,0.615164,3.790204
877,0.0,0.226996,1.42296
878,0.0,0.407044,1.591876
879,0.0,1.05996,8.004876
880,0.0,1.404084,10.116084
881,0.0,0.0968,0.586124
882,0.0,0.044044,0.231836
883,0.0,2.643124,14.262996
884,0.0,0.957836,5.463876
885,0.0,1.1132,6.23876
886,0.0,0.076956,0.17908
887,0.0,1.349876,7.56008
888,0.0,1.225004,5.968204
889,0.0,1.72788,11.271876
890,0.0,0.36784,2.922876
891,0.0,0.226996,0.363
892,0.0,0.21296,0.33396
893,0.0,2.71524,17.192164
894,0.0,2.196876,16.78512
895,0.0,0.847,3.2428
896,0.0,3.611124,15.206796
897,0.0,1.08416,6.247956
898,0.0,0.1452,0.465124
899,0.0,0.15488,0.681956
900,0.0,0.983004,7.5988
901,0.0,0.18392,1.48104
902,0.0,0.57112,4.0172
903,0.0,0.594836,3.80908
904,0.0,1.45684,7.44392
905,0.0,0.30492,0.55176
906,0.0,0.30976,0.53724
907,0.0,2.380796,18.57108
908,0.0,0.886204,4.040916
909,0.0,2.59424,15.42992
910,0.0,0.18392,0.707124
911,0.0,0.139876,0.736164
912,0.0,1.4762,8.151044
913,0.0,0.862004,6.160836
914,0.0,0.59204,6.65684
915,0.0,0.5776,6.7868
916,0.0,1.03092,6.78084
917,0.0,0.615164,4.29308
918,0.0,2.23608,13.27612
919,0.0,0.744876,3.75584
920,0.0,0.361,6.90232
921,0.0,0.361,7.03228
922,0.0,0.361,6.2814
923,0.0,0.37544,6.15144
924,0.0,0.361,6.91676
925,0.0,0.081796,0.36784
926,0.0,0.18876,0.60984
927,0.0,5.434836,36.134956
928,0.0,7.028164,28.111204
929,0.0,0.30976,1.896796
930,0.0,7.157876,37.59712
931,0.0,4.53992,25.9182
932,0.0,0.60016,2.075876
933,0.0,4.68512,21.23792
934,0.0,4.129004,32.501084
935,0.0,3.53804,19.87304
936,0.0,2.104916,12.3662
937,0.0,2.89916,16.75608
938,0.0,1.433124,10.450044
939,0.0,1.404084,10.67704
940,0.0,1.441836,8.212996
941,0.0,1.51008,9.690164
942,0.0,0.105996,0.439956
943,0.0,0.105996,0.45012
944,0.0,0.073084,0.139876
945,0.0,2.72492,21.101916
946,0.0,0.468996,2.96208
947,0.0,2.430164,10.027996
948,0.0,4.78192,19.862876
949,0.0,1.528956,9.73324
950,0.0,1.557996,9.52996
951,0.0,0.23716,1.15192
952,0.0,0.231836,1.170796
953,0.0,1.27776,9.548836
954,0.0,1.249204,9.73324
955,0.0,0.17908,1.370204
956,0.0,1.03092,6.189876
957,0.0,9.035796,44.664004
958,0.0,0.018876,0.194084
959,0.0,0.02904,0.21296
960,0.0,0.02904,0.242
961,0.0,0.615164,3.403004
962,0.0,0.2662,1.528956
963,0.0,0.2662,1.63592
964,0.0,0.5082,2.309164
965,0.0,1.591876,7.278876
966,0.0,0.17424,2.104916
967,0.0,0.18392,1.775796
968,0.0,0.57112,3.39284
969,0.0,0.594836,3.32024
970,0.0,1.45684,10.5028
971,0.0,1.649956,9.31216
972,0.0,1.649956,9.37992
973,0.0,1.315996,10.31404
974,0.0,1.4278,9.46704
975,0.0,0.528044,4.02204
976,0.0,0.53724,3.974124
977,0.0,1.194996,7.391164
978,0.0,1.02608,7.74884
979,0.0,0.17908,1.3552
980,0.0,0.78408,5.99192
981,0.0,0.923956,5.62408
982,0.0,0.923956,5.192836
983,0.0,0.43076,2.54584
984,0.0,0.42108,2.59424
985,0.0,0.736164,5.69184
986,0.0,0.06776,0.286044
987,0.0,1.709004,13.930004
988,0.0,2.225916,17.69988
989,0.0,1.48588,9.272956
990,0.0,0.281204,2.159124
991,0.0,0.79376,5.61924
992,0.0,0.27588,1.588004
993,0.0,9.882796,30.815796
994,0.0,6.89216,22.99484
995,0.0,0.75988,4.282916
996,0.0,5.89512,36.41616
997,0.0,0.17908,0.73084
998,0.0,0.105996,0.257004
999,0.0,1.378916,6.6308
1000,0.0,1.67504,24.43248
1001,0.0,1.92052,21.11128
1002,0.0,0.90972,11.85524
1003,0.0,0.92416,11.60976
1004,0.0,1.81944,18.36768
1005,0.0,4.86628,71.3336
1006,0.0,2.0216,30.9016
1007,0.0,1.97828,31.50808
1008,0.0,3.06128,29.78972
1009,0.0,0.90024,5.0578
1010,0.0,2.06184,10.537164
1011,0.0,1.286956,9.940876
1012,0.0,2.93304,24.160796
1013,0.0,1.57396,17.21248
1014,0.0,6.302164,23.821996
1015,0.0,1.14224,5.99676
1016,0.0,1.3068,7.341796
1017,0.0,4.1154,47.40652
1018,0.0,7.63876,57.31236000000001
1019,0.0,3.66776,53.73124
1020,0.0,0.076956,0.33396
1021,0.0,0.110836,0.473836
1022,0.0,0.11616,0.39688
1023,0.0,0.081796,0.363
1024,0.0,1.78112,8.49904
1025,0.0,1.257916,9.998956
1026,0.0,0.08712,0.30976
1027,0.0,0.076956,0.373164
1028,0.0,1.72788,9.58804
1029,0.0,2.914164,15.5122
1030,0.0,0.862004,5.63376
1031,0.0,1.346004,9.114204
1032,0.0,0.168916,1.36004
1033,0.0,1.51492,11.82896
1034,0.0,1.78112,10.03816
1035,0.0,0.044044,0.744876
1036,0.0,1.21484,5.37724
1037,0.0,1.491204,8.693124
1038,0.0,2.585044,14.722796
1039,0.0,0.047916,0.60984
1040,0.0,1.049796,8.664084
1041,0.0,0.05324,0.18392
1042,0.0,1.02608,2.39096
1043,0.0,9.148084,37.436916
1044,0.0,4.63188,19.118
1045,0.0,11.24816,30.718996
1046,0.0,0.257004,2.096204
1047,0.0,1.249204,3.014836
1048,0.0,0.15004,1.070124
1049,0.0,5.26108,29.59176
1050,0.0,5.605204,29.571916
1051,0.0,1.015916,7.875164
1052,0.0,0.45012,2.643124
1053,0.0,4.642044,17.926876
1054,0.0,1.254044,8.330124
1055,0.0,0.79376,6.607084
1056,0.0,1.557996,7.123996
1057,0.0,1.94084,10.758836
1058,0.0,0.60984,4.942124
1059,0.0,4.437796,19.32612
1060,0.0,0.652916,2.943204
1061,0.0,2.25264,27.88364
1062,0.0,2.19488,28.41792
1063,0.0,1.35736,20.69252
1064,0.0,1.32848,21.09684
1065,0.0,1.97828,29.05328
1066,0.0,1.93496,29.61644
1067,0.0,1.51976,20.401084
1068,0.0,0.315084,2.39096
1069,0.0,1.917124,11.74184
1070,0.0,0.18772,2.166
1071,0.0,0.18772,2.12268
1072,0.0,0.15884,2.48368
1073,0.0,0.17328,2.39704
1074,0.0,0.17328,2.42592
1075,0.0,0.17328,2.48368
1076,0.0,0.45012,2.743796
1077,0.0,0.5082,2.44904
1078,0.0,0.54692,3.164876
1079,0.0,0.17908,1.412796
1080,0.0,2.501796,18.09192
1081,0.0,0.605,3.227796
1082,0.0,0.620004,3.19924
1083,0.0,1.09384,6.6792
1084,0.0,3.07572,38.65588
1085,0.0,2.22376,27.71036
1086,0.0,3.32508,21.35892
1087,0.0,2.178,22.869
1088,0.0,0.66792,4.05108
1089,0.0,0.202796,0.920084
1090,0.0,0.20812,0.90024
1091,0.0,1.612204,7.307916
1092,0.0,1.015916,7.89404
1093,0.0,0.644204,5.23688
1094,0.0,0.96316,3.95912
1095,0.0,0.81796,4.274204
1096,0.0,0.857164,6.912004
1097,0.0,1.499916,8.92496
1098,0.0,1.649956,8.80396
1099,0.0,0.27588,1.78596
1100,0.0,0.523204,2.26512
1101,0.0,0.5082,2.309164
1102,0.0,0.957836,7.49716
1103,0.0,0.710996,7.333084
1104,0.0,0.344124,1.920996
1105,0.0,0.24684,1.32616
1106,0.0,0.252164,1.48104
1107,0.0,0.90992,5.731044
1108,0.0,1.194996,5.100876
1109,0.0,0.2178,1.69884
1110,0.0,0.17908,0.318956
1111,0.0,0.194084,0.3388
1112,0.0,0.06776,0.257004
1113,0.0,0.139876,0.6292
1114,0.0,0.03388,0.139876
1115,0.0,0.24684,1.041084
1116,0.0,0.17908,0.75988
1117,0.0,0.31768,3.99988
1118,0.0,0.361,3.91324
1119,0.0,0.131164,1.007204
1120,0.0,0.121,1.11804
1121,0.0,0.4598,1.60204
1122,0.0,0.45012,1.62624
1123,0.0,0.165044,1.070124
1124,0.0,0.15488,1.12288
1125,0.0,0.018876,0.131164
1126,0.0,1.083,14.5844
1127,0.0,1.70392,21.0102
1128,0.0,0.8228,4.7432
1129,0.0,0.736164,5.37724
1130,0.0,0.081796,0.678084
1131,0.0,1.254044,8.349
1132,0.0,0.081796,0.560956
1133,0.0,1.48588,6.48076
1134,0.0,1.254044,6.544164
1135,0.0,0.281204,2.435004
1136,0.0,0.686796,2.8798
1137,0.0,2.9602,38.46816
1138,0.0,4.2598,53.73124
1139,0.0,4.8374,52.67712
1140,0.0,0.31768,3.62444
1141,0.0,0.85196,9.40044
1142,0.0,4.132876,20.317836
1143,0.0,0.652916,2.5168
1144,0.0,1.1858,6.731956
1145,0.0,0.710996,4.074796
1146,0.0,1.21296,12.07184
1147,0.0,1.254044,8.609876
1148,0.0,4.671084,28.88512
1149,0.0,0.69212,3.86716
1150,0.0,0.952996,7.215956
1151,0.0,5.02876,31.00504
1152,0.0,0.347996,2.580204
1153,0.0,0.75088,8.1586
1154,0.0,1.165956,9.427836
1155,0.0,1.23904,9.269084
1156,0.0,3.17504,11.07392
1157,0.0,1.3068,7.212084
1158,0.0,1.738044,6.59208
1159,0.0,1.070124,5.74992
1160,0.0,0.32912,1.72788
1161,0.0,0.102124,0.468996
1162,0.0,0.047916,0.260876
1163,0.0,3.1218,12.7292
1164,0.0,0.30492,0.920084
1165,0.0,0.136004,0.323796
1166,0.0,0.105996,0.30976
1167,0.0,0.06776,0.5082
1168,0.0,1.557996,10.032836
1169,0.0,0.24684,1.525084
1170,0.0,0.197956,1.60204
1171,0.0,1.107876,8.459836
1172,0.0,1.370204,9.1718
1173,0.0,3.043876,17.676164
1174,0.0,2.735084,15.569796
1175,0.0,2.00376,10.94808
1176,0.0,5.2998,28.13976
1177,0.0,4.356,17.8112
1178,0.0,0.110836,0.87604
1179,0.0,0.57596,3.51384
1180,0.0,5.697164,25.007796
1181,0.0,3.01796,32.90876
1182,0.0,0.983004,6.98412
1183,0.0,0.7018,4.103836
1184,0.0,1.79056,20.69252
1185,0.0,1.83388,20.24488
1186,0.0,6.310876,25.575044
1187,0.0,3.3934,39.55116
1188,0.0,3.4656,38.71364
1189,0.0,1.9494,29.68864
1190,0.0,1.25628,16.23056
1191,0.0,0.5808,3.95912
1192,0.0,3.369124,26.91524
1193,0.0,0.5082,3.69292
1194,0.0,0.105996,0.88088
1195,0.0,0.018876,0.0968
1196,0.0,0.02178,0.09438
1197,0.0,1.694,10.963084
1198,0.0,2.072004,11.22396
1199,0.0,1.804836,6.786164
1200,0.0,1.02608,7.65688
1201,0.0,0.80864,11.32096
1202,0.0,2.130084,8.77492
1203,0.0,2.430164,10.37696
1204,0.0,0.08712,0.105996
1205,0.0,0.073084,0.102124
1206,0.0,0.073084,0.102124
1207,0.0,4.07208,37.41404
1208,0.0,0.63404,4.132876
1209,0.0,1.044956,7.728996
1210,0.0,0.09196,0.136004
1211,0.0,0.0968,0.136004
1212,0.0,0.67276,3.74616
1213,0.0,5.32884,32.61676
1214,0.0,0.30492,2.24092
1215,0.0,1.133044,4.645916
1216,0.0,1.815,10.482956
1217,0.0,0.80864,10.81556
1218,0.0,0.57112,4.48184
1219,0.0,0.986876,6.331204
1220,0.0,0.7502,5.305124
1221,0.0,0.018876,0.17424
1222,0.0,0.11616,0.197956
1223,0.0,0.165044,0.802956
1224,0.0,2.643124,12.060796
1225,0.0,2.28152,34.84372
1226,0.0,2.2382,35.49352
1227,0.0,0.30324,3.69664
1228,0.0,0.34656,3.50892
1229,0.0,2.07936,32.72104
1230,0.0,2.0216,30.29512
1231,0.0,1.24184,15.50856
1232,0.0,1.617044,12.63724
1233,0.0,1.87308,9.98492
1234,0.0,1.9602,8.843164
1235,0.0,0.48884,2.23608
1236,0.0,0.42592,1.88276
1237,0.0,2.459204,18.876
1238,0.0,1.24388,10.0672
1239,0.0,1.21484,9.32184
1240,0.0,1.225004,6.35976
1241,0.0,0.63888,4.20596
1242,0.0,0.39688,1.946164
1243,0.0,0.69212,3.619836
1244,0.0,0.318956,2.793164
1245,0.0,0.286044,3.164876
1246,0.0,2.85076,12.389916
1247,0.0,2.97176,11.34012
1248,0.0,2.2382,28.79336
1249,0.0,2.9602,46.46792
1250,0.0,3.36452,45.54376
1251,0.0,1.133044,9.59288
1252,0.0,0.039204,0.252164
1253,0.0,0.047916,0.33396
1254,0.0,1.33584,7.946796
1255,0.0,0.17424,0.594836
1256,0.0,0.110836,0.344124
1257,0.0,0.06292,0.47916
1258,0.0,0.560956,3.33476
1259,0.0,4.129004,14.7378
1260,0.0,0.378004,2.193004
1261,0.0,0.363,2.29416
1262,0.0,1.044956,4.040916
1263,0.0,2.33928,23.84044
1264,0.0,5.98224,21.398124
1265,0.0,3.993,19.30676
1266,0.0,10.58508,32.40912400000001
1267,0.0,5.86608,32.23924
1268,0.0,0.51984,7.71096
1269,0.0,0.110836,0.30492
1270,0.0,0.105996,0.281204
1271,0.0,0.136004,0.30492
1272,0.0,2.430164,17.258956
1273,0.0,0.84216,3.824084
1274,0.0,1.896796,9.961204
1275,0.0,1.617044,7.912916
1276,0.0,1.583164,8.067796
1277,0.0,0.073084,0.318956
1278,0.0,3.56224,17.258956
1279,0.0,4.56896,20.409796
1280,0.0,0.98192,9.41488
1281,0.0,2.71472,32.93764
1282,0.0,0.81312,4.62704
1283,0.0,0.807796,4.74804
1284,0.0,1.078836,7.73916
1285,0.0,1.05512,7.89404
1286,0.0,3.43672,30.67056
1287,0.0,2.80136,29.21212
1288,0.0,6.694204,28.8222
1289,0.0,4.23984,23.595
1290,0.0,0.0968,0.47916
1291,0.0,0.5082,3.99784
1292,0.0,8.3248,32.12308
1293,0.0,1.4762,7.638004
1294,0.0,3.00352,30.3962
1295,0.0,2.97176,21.164836
1296,0.0,0.110836,0.894916
1297,0.0,1.86824,12.481876
1298,0.0,0.983004,5.808
1299,0.0,0.286044,1.936
1300,0.0,0.044044,0.24684
1301,0.0,3.54288,19.344996
1302,0.0,2.217204,9.83004
1303,0.0,0.63888,2.59908
1304,0.0,3.640164,18.7308
1305,0.0,2.496956,15.140004
1306,0.0,0.047916,0.560956
1307,0.0,0.047916,0.54692
1308,0.0,0.09196,0.439956
1309,0.0,0.51788,1.99892
1310,0.0,0.12996,0.83752
1311,0.0,0.12996,0.85196
1312,0.0,0.11552,0.76532
1313,0.0,0.11552,0.75088
1314,0.0,0.131164,0.73084
1315,0.0,0.76532,8.4474
1316,0.0,0.67868,9.57372
1317,0.0,0.66424,9.76144
1318,0.0,0.6498,9.94916
1319,0.0,0.40432,4.88072
1320,0.0,0.4332,4.60636
1321,0.0,0.121,0.48884
1322,0.0,0.136004,0.57596
1323,0.0,0.08712,0.30492
1324,0.0,1.84888,13.88112
1325,0.0,1.74724,11.374
1326,0.0,2.60392,17.27396
1327,0.0,0.02904,0.197956
1328,0.0,0.12996,1.47288
1329,0.0,2.0216,23.81156
1330,0.0,0.49096,6.16588
1331,0.0,0.1444,1.57396
1332,0.0,1.97828,24.28808
1333,0.0,1.89164,18.22328
1334,0.0,1.26808,9.519796
1335,0.0,0.39688,2.54584
1336,0.0,0.407044,2.493084
1337,0.0,0.323796,2.459204
1338,0.0,0.928796,6.131796
1339,0.0,1.286956,9.68
1340,0.0,1.467004,11.34012
1341,0.0,5.69184,28.632956
1342,0.0,1.194996,8.485004
1343,0.0,0.323796,2.772836
1344,0.0,0.378004,4.23984
1345,0.0,0.30008,2.33288
1346,0.0,0.652916,6.097916
1347,0.0,0.473836,3.9688
1348,0.0,3.916044,13.954204
1349,0.0,0.344124,2.888996
1350,0.0,0.7018,4.14788
1351,0.0,4.20596,18.23712
1352,0.0,0.831996,4.05108
1353,0.0,7.65688,32.596916
1354,0.0,7.05188,31.30996
1355,0.0,10.508124,43.820876
1356,0.0,0.09196,0.352836
1357,0.0,0.615164,3.08792
1358,0.0,0.018876,0.0968
1359,0.0,0.136004,1.14224
1360,0.0,0.27436,4.75076
1361,0.0,0.5054,4.67856
1362,0.0,0.23716,1.68916
1363,0.0,0.226996,1.60204
1364,0.0,1.51492,6.40816
1365,0.0,0.499004,3.251996
1366,0.0,0.18392,1.94084
1367,0.0,0.17908,1.378916
1368,0.0,0.15488,1.23904
1369,0.0,0.17908,0.57112
1370,0.0,0.32912,0.557084
1371,0.0,0.81312,4.763044
1372,0.0,0.289916,1.162084
1373,0.0,1.049796,4.40924
1374,0.0,1.378916,6.20488
1375,0.0,0.594836,5.84188
1376,0.0,0.623876,5.27076
1377,0.0,1.34292,14.95984
1378,0.0,1.19852,16.95256
1379,0.0,0.57112,4.582996
1380,0.0,0.557084,4.671084
1381,0.0,1.45844,19.16188
1382,0.0,1.76176,12.03224
1383,0.0,0.27104,2.057
1384,0.0,1.78596,12.97604
1385,0.0,0.257004,1.33584
1386,0.0,0.252164,1.36004
1387,0.0,0.202796,1.12288
1388,0.0,0.197956,1.14708
1389,0.0,0.20216,2.78692
1390,0.0,1.554124,7.16804
1391,0.0,1.84404,5.687
1392,0.0,1.830004,12.95184
1393,0.0,0.444796,2.643124
1394,0.0,0.131164,0.586124
1395,0.0,1.078836,8.422084
1396,0.0,1.17612,8.546956
1397,0.0,1.225004,8.2522
1398,0.0,6.065004,26.38284
1399,0.0,1.25628,17.50128
1400,0.0,0.8664,11.58088
1401,0.0,1.03968,9.63148
1402,0.0,3.37896,37.91943999999999
1403,0.0,0.18392,1.436996
1404,0.0,0.11616,0.2178
1405,0.0,0.110836,0.197956
1406,0.0,0.136004,0.194084
1407,0.0,0.586124,2.551164
1408,0.0,0.136004,0.51788
1409,0.0,0.121,0.528044
1410,0.0,0.09196,0.39204
1411,0.0,0.2178,0.65824
1412,0.0,1.675124,11.271876
1413,0.0,1.8772,23.23396
1414,0.0,1.84832,23.6816
1415,0.0,1.28516,15.62408
1416,0.0,1.25628,15.91288
1417,0.0,1.620916,12.16776
1418,0.0,0.1452,0.29524
1419,0.0,0.139876,0.586124
1420,0.0,6.29684,21.340044
1421,0.0,10.46408,31.928996
1422,0.0,3.127124,25.531
1423,0.0,0.0968,0.131164
1424,0.0,0.08712,0.12584
1425,0.0,0.15488,0.90992
1426,0.0,0.5082,3.190044
1427,0.0,0.06292,0.2662
1428,0.0,2.977084,19.42292
1429,0.0,3.464956,19.646044
1430,0.0,4.23016,23.455124
1431,0.0,2.012956,7.77304
1432,0.0,1.412796,9.25408
1433,0.0,0.45496,1.90696
1434,0.0,0.436084,1.9118
1435,0.0,1.528956,8.609876
1436,0.0,1.170796,8.872204
1437,0.0,1.815,8.848004
1438,0.0,0.121,0.499004
1439,0.0,1.27776,5.99192
1440,0.0,0.623876,3.8478
1441,0.0,0.42108,1.491204
1442,0.0,0.194084,1.08416
1443,0.0,0.4332,5.5594
1444,0.0,0.60984,3.977996
1445,0.0,9.2202,26.972836
1446,0.0,0.97284,2.14896
1447,0.0,0.48884,1.56816
1448,0.0,1.5162,9.77588
1449,0.0,0.56316,7.24888
1450,0.0,0.5776,7.10448
1451,0.0,0.73644,8.90948
1452,0.0,0.4332,4.53416
1453,0.0,0.73644,9.64592
1454,0.0,0.722,9.79032
1455,0.0,1.407956,8.228
1456,0.0,1.1858,5.460004
1457,0.0,1.3068,7.41488
1458,0.0,0.5082,5.397084
1459,0.0,0.17424,1.291796
1460,0.0,0.8712,5.405796
1461,0.0,0.344124,3.761164
1462,0.0,0.17424,1.24388
1463,0.0,0.97284,5.7838
1464,0.0,0.528044,3.53804
1465,0.0,0.5082,3.674044
1466,0.0,1.44716,10.91904
1467,0.0,0.17424,1.39392
1468,0.0,2.85076,22.069916
1469,0.0,0.75988,6.1468
1470,0.0,0.81312,5.792996
1471,0.0,1.39876,10.179004
1472,0.0,1.9118,12.202124
1473,0.0,1.341164,10.482956
1474,0.0,1.441836,8.180084
1475,0.0,3.590796,16.466164
1476,0.0,0.80864,11.73972
1477,0.0,1.74724,7.362124
1478,0.0,0.197956,1.612204
1479,0.0,1.980044,9.485916
1480,0.0,1.42296,6.215044
1481,0.0,10.053164,38.951836
1482,0.0,3.20408,24.8292
1483,0.0,2.93788,22.17204
1484,0.0,0.323796,2.0328
1485,0.0,0.615164,3.590796
1486,0.0,0.773916,5.939164
1487,0.0,4.645916,24.31616
1488,0.0,0.72116,4.461996
1489,0.0,7.20192,32.54416
1490,0.0,1.741916,11.631004
1491,0.0,2.51196,11.616
1492,0.0,1.675124,6.460916
1493,0.0,0.5082,5.98224
1494,0.0,0.96316,5.968204
1495,0.0,3.44124,21.640124
1496,0.0,3.256836,12.30812
1497,0.0,2.793164,14.51516
1498,0.0,2.3232,10.537164
1499,0.0,1.38424,10.70608
1500,0.0,1.69884,10.527
1501,0.0,4.066084,21.6832
1502,0.0,0.8712,5.74508
1503,0.0,0.886204,5.62892
1504,0.0,0.363,2.60392
1505,0.0,0.02888,0.47652
1506,0.0,0.01444,0.49096
1507,0.0,0.33212,3.72552
1508,0.0,0.33212,3.63888
1509,0.0,0.983004,4.129004
1510,0.0,2.588916,10.061876
1511,0.0,0.0968,0.39688
1512,0.0,1.012044,5.429996
1513,0.0,1.26808,8.217836
1514,0.0,1.291796,8.04892
1515,0.0,0.121,0.57112
1516,0.0,0.80864,10.3246
1517,0.0,0.3388,2.2022
1518,0.0,0.160204,0.828124
1519,0.0,0.05324,0.378004
1520,0.0,0.53724,3.21376
1521,0.0,0.95304,12.10072
1522,0.0,0.92416,12.33176
1523,0.0,1.496044,8.272044
1524,0.0,3.11212,17.84508
1525,0.0,1.331,9.37508
1526,0.0,1.72788,10.303876
1527,0.0,0.139876,1.349876
1528,0.0,1.225004,6.5098
1529,0.0,0.78408,5.884956
1530,0.0,1.26808,5.65312
1531,0.0,0.47916,2.943204
1532,0.0,0.439956,2.893836
1533,0.0,0.05324,0.3872
1534,0.0,0.05324,0.32912
1535,0.0,1.00188,4.037044
1536,0.0,0.09196,0.499004
1537,0.0,6.794876,32.28279999999999
1538,0.0,2.401124,14.72812
1539,0.0,0.27104,1.709004
1540,0.0,0.707124,4.30276
1541,0.0,0.02904,0.202796
1542,0.0,0.67276,2.501796
1543,0.0,0.99636,11.913
1544,0.0,2.404996,14.898004
1545,0.0,0.05808,0.468996
1546,0.0,0.528044,4.916956
1547,0.0,0.468996,4.29308
1548,0.0,0.47916,3.285876
1549,0.0,0.499004,2.83624
1550,0.0,1.94084,16.1898
1551,0.0,0.044044,0.168916
1552,0.0,0.605,3.6058
1553,0.0,1.796124,11.721996
1554,0.0,2.44036,31.13264
1555,0.0,2.46924,30.52616
1556,0.0,0.42592,2.72008
1557,0.0,0.3872,2.99112
1558,0.0,0.77924,4.90776
1559,0.0,0.15488,0.983004
1560,0.0,0.05324,0.318956
1561,0.0,0.60648,7.2922
1562,0.0,0.62092,7.13336
1563,0.0,0.18392,0.344124
1564,0.0,0.17908,0.318956
1565,0.0,3.58112,44.70624
1566,0.0,1.815,9.548836
1567,0.0,2.50712,9.690164
1568,0.0,0.373164,1.796124
1569,0.0,0.36784,1.833876
1570,0.0,0.378004,2.77816
1571,0.0,0.43076,2.72008
1572,0.0,0.160204,0.678084
1573,0.0,0.194084,0.66308
1574,0.0,0.24684,1.620916
1575,0.0,0.223124,0.81312
1576,0.0,0.226996,0.79376
1577,0.0,2.943204,15.07176
1578,0.0,2.822204,10.73512
1579,0.0,0.06292,0.223124
1580,0.0,0.06292,0.223124
1581,0.0,1.26808,9.819876
1582,0.0,0.79376,5.77896
1583,0.0,3.135836,13.7698
1584,0.0,1.42296,6.978796
1585,0.0,1.15192,7.08092
1586,0.0,1.073996,4.80612
1587,0.0,4.187084,23.64824
1588,0.0,2.24576,14.993836
1589,0.0,1.32848,12.83716
1590,0.0,1.34292,12.54836
1591,0.0,3.1768,50.3234
1592,0.0,1.06856,13.58804
1593,0.0,1.25628,12.76496
1594,0.0,2.00716,23.99928
1595,0.0,1.346004,11.121836
1596,0.0,0.252164,1.96988
1597,0.0,4.103836,15.895044
1598,0.0,2.743796,14.04084
1599,0.0,0.499004,1.983916
1600,0.0,1.45684,9.059996
1601,0.0,1.24388,8.29092
1602,0.0,5.063124,18.56624
1603,0.0,0.831996,5.581004
1604,0.0,0.044044,0.27104
1605,0.0,2.30384,12.239876
1606,0.0,0.105996,0.79376
1607,0.0,1.044956,5.62892
1608,0.0,1.4278,7.44876
1609,0.0,3.769876,15.990876
1610,0.0,0.12584,0.6292
1611,0.0,0.78408,6.402836
1612,0.0,3.832796,20.29896
1613,0.0,0.594836,1.94084
1614,0.0,3.882164,20.730204
1615,0.0,3.732124,14.54904
1616,0.0,1.26324,7.486996
1617,0.0,0.67276,2.59424
1618,0.0,0.686796,2.541
1619,0.0,3.043876,15.619164
1620,0.0,5.339004,27.225
1621,0.0,0.891044,6.40816
1622,0.0,0.289916,0.90024
1623,0.0,0.17424,0.770044
1624,0.0,1.862916,13.383084
1625,0.0,0.90024,4.23016
1626,0.0,0.361,4.1154
1627,0.0,1.00188,4.279044
1628,0.0,0.02904,0.18876
1629,0.0,1.044956,4.311956
1630,0.0,0.105996,0.18876
1631,0.0,0.05324,0.252164
1632,0.0,0.05324,0.23716
1633,0.0,0.373164,1.833876
1634,0.0,0.110836,1.378916
1635,0.0,2.1538,13.357916
1636,0.0,3.14792,28.88
1637,0.0,1.06856,12.4906
1638,0.0,1.225004,9.398796
1639,0.0,1.452,7.89404
1640,0.0,4.095124,12.139204
1641,0.0,1.84888,6.615796
1642,0.0,1.249204,8.77976
1643,0.0,0.97284,5.913996
1644,0.0,0.42108,0.773916
1645,0.0,2.2022,11.58696
1646,0.0,2.735084,20.217164
1647,0.0,0.33396,0.615164
1648,0.0,0.32912,1.30196
1649,0.0,0.17424,1.26324
1650,0.0,0.807796,5.823004
1651,0.0,4.679796,17.00292
1652,0.0,0.531916,4.17208
1653,0.0,0.722,10.26684
1654,0.0,1.896796,8.606004
1655,0.0,0.77924,9.574004
1656,0.0,0.3388,6.07904
1657,0.0,0.197956,0.8712
1658,0.0,0.02888,0.62092
1659,0.0,0.04332,0.5776
1660,0.0,4.68512,27.422956
1661,0.0,1.920996,14.157
1662,0.0,1.05996,7.10512
1663,0.0,0.194084,1.528956
1664,0.0,0.257004,1.452
1665,0.0,0.65824,2.78784
1666,0.0,0.410916,3.043876
1667,0.0,0.407044,3.101956
1668,0.0,0.2178,2.44904
1669,0.0,1.775796,14.46192
1670,0.0,0.968,7.58912
1671,0.0,0.15004,0.3872
1672,0.0,0.20812,0.18392
1673,0.0,0.20812,1.078836
1674,0.0,0.23716,1.05512
1675,0.0,1.36488,8.92496
1676,0.0,2.23608,7.186916
1677,0.0,3.79772,58.85744
1678,0.0,5.14008,27.451996
1679,0.0,0.1444,1.5162
1680,0.0,1.15676,8.393044
1681,0.0,0.649044,5.121204
1682,0.0,0.48884,3.677916
1683,0.0,0.05324,0.139876
1684,0.0,2.10824,25.54436
1685,0.0,1.8772,28.93776
1686,0.0,3.827956,13.720916
1687,0.0,0.05808,0.23716
1688,0.0,0.05808,0.231836
1689,0.0,1.09744,14.69992
1690,0.0,1.2996,12.4906
1691,0.0,1.38624,18.68536
1692,0.0,0.5776,10.91664
1693,0.0,0.56316,11.13324
1694,0.0,2.35372,33.08204
1695,0.0,3.07824,18.6582
1696,0.0,3.09276,18.69692
1697,0.0,1.63172,19.66728
1698,0.0,4.16724,25.73912
1699,0.0,0.5808,2.259796
1700,0.0,0.08712,0.528044
1701,0.0,0.678084,2.96208
1702,0.0,0.32912,1.87308
1703,0.0,2.0812,16.258044
1704,0.0,1.470876,9.24924
